idRuta,rutaDirection,estNumber,estId
164,A,7,3520
164,A,8,4245
164,A,9,5053
164,A,10,4238
164,A,11,4232
164,A,12,5030
164,A,13,5021
164,A,14,5016
164,A,15,247
164,A,16,248
164,A,17,251
164,A,18,254
164,A,19,257
164,A,20,259
164,A,21,265
164,A,22,267
164,A,23,270
164,A,24,273
164,A,25,276
164,A,26,279
164,A,27,282
164,A,28,2567
164,A,29,2767
164,A,30,2768
164,A,31,489
164,A,32,493
164,A,33,497
164,A,34,501
164,A,35,503
164,A,36,507
164,A,37,512
164,A,38,517
164,A,39,521
164,A,40,525
164,A,41,529
164,A,42,533
164,A,43,537
164,A,44,539
164,A,45,542
164,A,46,549
164,A,47,2055
164,A,48,2006
164,A,49,2161
164,A,50,2056
164,A,51,2007
164,A,52,1834
164,A,53,1835
164,A,54,1881
164,A,55,3210
164,A,56,3211
164,B,1,1958
164,B,2,2060
164,B,3,1912
164,B,4,4263
164,B,5,4255
164,B,6,4027
164,B,7,3520
164,B,8,4245
164,B,9,5053
164,B,10,4238
164,B,11,4232
164,B,12,5030
164,B,13,5021
164,B,14,5016
164,B,15,247
164,B,16,248
164,B,17,251
164,B,18,254
164,B,19,257
164,B,20,259
164,B,21,265
164,B,22,267
164,B,23,270
164,B,24,273
164,B,25,276
164,B,26,279
164,B,27,282
164,B,28,2567
164,B,29,2767
164,B,30,2768
164,B,31,489
164,B,32,493
164,B,33,497
164,B,34,501
164,B,35,503
164,B,36,507
164,B,37,512
164,B,38,517
164,B,39,521
164,B,40,525
164,B,41,529
164,B,42,533
164,B,43,537
164,B,44,539
164,B,45,542
164,B,46,549
164,B,47,2055
164,B,48,2006
164,B,49,2161
164,B,50,2056
164,B,51,2007
164,B,52,1834
164,B,53,1835
164,B,54,1881
164,B,55,3210
164,B,56,3211
56,A,1,2089
56,A,2,1899
56,A,3,1820
56,A,4,2266
56,A,5,1868
56,A,6,1869
56,A,7,1846
56,A,8,4565
56,A,9,5652
56,A,10,5650
56,A,11,5657
56,A,12,4826
56,A,13,1692
56,A,14,1693
56,A,15,1694
56,A,16,1695
56,A,17,1640
56,A,18,1938
56,A,19,2479
56,A,20,2465
56,A,21,2481
56,A,22,2469
56,A,23,583
56,A,24,588
56,A,25,589
56,A,26,592
56,A,27,595
56,A,28,600
56,A,29,603
56,A,30,607
56,A,31,611
56,A,32,615
56,A,33,619
56,A,34,623
56,A,35,627
56,A,36,631
56,A,37,635
56,A,38,639
56,A,39,643
56,A,40,647
56,A,41,651
56,A,42,655
56,A,43,659
56,A,44,663
56,A,45,667
56,A,46,671
56,A,47,675
56,A,48,678
56,A,49,681
56,A,50,684
56,A,51,687
56,A,52,690
56,A,53,27
56,A,54,30
56,A,55,33
56,A,56,36
56,A,57,39
56,A,58,44
56,A,59,45
56,A,60,50
56,A,61,52
56,A,62,53
56,A,63,793
56,A,64,796
56,A,65,6751
56,A,66,6731
56,B,1,2089
56,B,2,1899
56,B,3,1820
56,B,4,2266
56,B,5,1868
56,B,6,1869
56,B,7,1846
56,B,8,4565
56,B,9,5652
56,B,10,5650
56,B,11,5657
56,B,12,4826
56,B,13,1692
56,B,14,1693
56,B,15,1694
56,B,16,1695
56,B,17,1640
56,B,18,1938
56,B,19,2479
56,B,20,2465
56,B,21,2481
56,B,22,2469
56,B,23,583
56,B,24,588
56,B,25,589
56,B,26,592
56,B,27,595
56,B,28,600
56,B,29,603
56,B,30,607
56,B,31,611
56,B,32,615
56,B,33,619
56,B,34,623
56,B,35,627
56,B,36,631
56,B,37,635
56,B,38,639
56,B,39,643
56,B,40,647
56,B,41,651
56,B,42,655
56,B,43,659
56,B,44,663
56,B,45,667
56,B,46,671
56,B,47,675
56,B,48,678
56,B,49,681
56,B,50,684
56,B,51,687
56,B,52,690
56,B,53,27
56,B,54,30
56,B,55,33
56,B,56,36
56,B,57,39
56,B,58,44
56,B,59,45
56,B,60,50
56,B,61,52
56,B,62,53
56,B,63,793
56,B,64,796
56,B,65,6751
56,B,66,6731
195,A,1,5703
195,A,2,5716
195,A,3,5726
195,A,4,5750
195,A,5,5766
195,A,6,5777
195,A,7,5787
195,A,8,5809
195,A,9,5824
195,A,10,4802
195,A,11,5836
195,A,12,4157
195,A,13,4160
195,A,14,4162
195,A,15,3589
195,A,16,2902
195,A,17,1495
195,A,18,1497
195,A,19,1499
195,A,20,1470
195,A,21,1472
195,A,22,1474
195,A,23,1476
195,A,24,1477
195,A,25,1601
195,A,26,1604
195,A,27,1606
195,A,28,1608
195,A,29,585
195,A,30,587
195,A,31,591
195,A,32,593
195,A,33,596
195,A,34,601
195,A,35,604
195,A,36,608
195,A,37,613
195,A,38,617
195,A,39,621
195,A,40,625
195,A,41,629
195,A,42,633
195,A,43,636
195,A,44,640
195,A,45,644
195,A,46,647
195,A,47,653
195,A,48,657
195,A,49,2485
195,A,50,2486
195,A,51,3226
195,A,52,3227
195,A,53,5156
195,A,54,5161
195,A,55,5170
195,A,56,5176
195,A,57,175
195,A,58,177
195,A,59,204
195,A,60,207
195,A,61,210
195,A,62,213
195,A,63,217
195,A,64,218
195,A,65,221
195,A,66,227
195,A,67,3413
195,A,68,1400
195,A,69,1401
195,A,70,1402
195,A,71,1403
195,A,72,1404
195,A,73,1405
195,A,74,1811
195,A,75,1781
195,A,76,1782
195,A,77,1755
195,A,78,1745
195,A,79,1732
195,A,80,1766
195,A,81,2106
195,A,82,1990
195,A,83,1923
195,A,84,1825
195,A,85,1924
195,A,86,4272
195,A,87,4267
195,A,88,5102
195,A,89,5094
195,A,90,3641
195,A,91,3644
195,A,92,2723
195,A,93,2530
195,A,94,2531
195,A,95,2532
195,A,96,2533
195,A,97,2534
195,A,98,2360
195,A,99,3103
195,A,100,6122
195,B,1,5703
195,B,2,5716
195,B,3,5726
195,B,4,5750
195,B,5,5766
195,B,6,5777
195,B,7,5787
195,B,8,5809
195,B,9,5824
195,B,10,4802
195,B,11,5836
195,B,12,4157
195,B,13,4160
195,B,14,4162
195,B,15,3589
195,B,16,2902
195,B,17,1495
195,B,18,1497
195,B,19,1499
195,B,20,1470
195,B,21,1472
195,B,22,1474
195,B,23,1476
195,B,24,1477
195,B,25,1601
195,B,26,1604
195,B,27,1606
195,B,28,1608
195,B,29,585
195,B,30,587
195,B,31,591
195,B,32,593
195,B,33,596
195,B,34,601
195,B,35,604
195,B,36,608
195,B,37,613
195,B,38,617
195,B,39,621
195,B,40,625
195,B,41,629
195,B,42,633
195,B,43,636
195,B,44,640
195,B,45,644
195,B,46,647
195,B,47,653
195,B,48,657
195,B,49,2485
195,B,50,2486
195,B,51,3226
195,B,52,3227
195,B,53,5156
195,B,54,5161
195,B,55,5170
195,B,56,5176
195,B,57,175
195,B,58,177
195,B,59,204
195,B,60,207
195,B,61,210
195,B,62,213
195,B,63,217
195,B,64,218
195,B,65,221
195,B,66,227
195,B,67,3413
195,B,68,1400
195,B,69,1401
195,B,70,1402
195,B,71,1403
195,B,72,1404
195,B,73,1405
195,B,74,1811
195,B,75,1781
195,B,76,1782
195,B,77,1755
195,B,78,1745
195,B,79,1732
195,B,80,1766
195,B,81,2106
195,B,82,1990
195,B,83,1923
195,B,84,1825
195,B,85,1924
195,B,86,4272
195,B,87,4267
195,B,88,5102
195,B,89,5094
195,B,90,3641
195,B,91,3644
195,B,92,2723
195,B,93,2530
195,B,94,2531
195,B,95,2532
195,B,96,2533
195,B,97,2534
195,B,98,2360
195,B,99,3103
195,B,100,6122
138,A,1,7152
138,A,2,7162
138,A,3,7756
138,A,4,4596
138,A,5,6378
138,A,6,2161
138,A,7,4222
138,A,8,4231
138,A,9,3481
138,A,10,3633
138,A,11,1053
138,A,12,1054
138,A,13,1055
138,A,14,1056
138,A,15,1057
138,A,16,1058
138,A,17,1059
138,A,18,1733
138,A,19,1734
138,A,20,1747
138,A,21,414
138,A,22,416
138,A,23,418
138,A,24,420
138,A,25,422
138,A,26,424
138,A,27,426
138,A,28,428
138,A,29,430
138,A,30,432
138,A,31,435
138,A,32,160
138,A,33,161
138,A,34,162
138,A,35,164
138,A,36,166
138,A,37,168
138,A,38,170
138,A,39,172
138,A,40,174
138,A,41,176
138,A,42,203
138,A,43,206
138,A,44,209
138,A,45,212
138,A,46,216
138,A,47,219
138,A,48,222
138,A,49,226
138,A,50,230
138,A,51,232
138,A,52,234
138,A,53,236
138,A,54,238
138,A,55,240
138,A,56,1947
138,A,57,1948
138,A,58,1949
138,A,59,7209
138,A,60,2022
138,A,61,2023
138,A,62,2294
138,A,63,1434
138,A,64,1436
138,A,65,3688
138,B,1,7152
138,B,2,7162
138,B,3,7756
138,B,4,4596
138,B,5,6378
138,B,6,2161
138,B,7,4222
138,B,8,4231
138,B,9,3481
138,B,10,3633
138,B,11,1053
138,B,12,1054
138,B,13,1055
138,B,14,1056
138,B,15,1057
138,B,16,1058
138,B,17,1059
138,B,18,1733
138,B,19,1734
138,B,20,1747
138,B,21,414
138,B,22,416
138,B,23,418
138,B,24,420
138,B,25,422
138,B,26,424
138,B,27,426
138,B,28,428
138,B,29,430
138,B,30,432
138,B,31,435
138,B,32,160
138,B,33,161
138,B,34,162
138,B,35,164
138,B,36,166
138,B,37,168
138,B,38,170
138,B,39,172
138,B,40,174
138,B,41,176
138,B,42,203
138,B,43,206
138,B,44,209
138,B,45,212
138,B,46,216
138,B,47,219
138,B,48,222
138,B,49,226
138,B,50,230
138,B,51,232
138,B,52,234
138,B,53,236
138,B,54,238
138,B,55,240
138,B,56,1947
138,B,57,1948
138,B,58,1949
138,B,59,7209
138,B,60,2022
138,B,61,2023
138,B,62,2294
138,B,63,1434
138,B,64,1436
138,B,65,3688
146,A,1,2405
146,A,2,2406
146,A,3,2326
146,A,4,2676
146,A,5,3583
146,A,6,4146
146,A,7,3058
146,A,8,3059
146,A,9,2595
146,A,10,940
146,A,11,942
146,A,12,944
146,A,13,1616
146,A,14,1617
146,A,15,1618
146,A,16,1621
146,A,17,1619
146,A,18,1622
146,A,19,3381
146,A,20,3382
146,A,21,3060
146,A,22,5969
146,A,23,5985
146,A,24,3611
146,A,25,622
146,A,26,623
146,A,27,627
146,A,28,631
146,A,29,635
146,A,30,639
146,A,31,643
146,A,32,2084
146,A,33,2177
146,A,34,2071
146,A,35,2072
146,A,36,1959
146,A,37,1960
146,A,38,1961
146,A,39,1962
146,A,40,3428
146,A,41,4542
146,A,42,3275
146,A,43,3276
146,A,44,3277
146,A,45,1767
146,A,46,2541
146,A,47,2542
146,A,48,2267
146,A,49,1857
146,A,50,6589
146,A,51,6611
146,A,52,427
146,A,53,429
146,A,54,431
146,A,55,434
146,A,56,436
146,A,57,439
146,A,58,441
146,A,59,293
146,A,60,294
146,B,1,2405
146,B,2,2406
146,B,3,2326
146,B,4,2676
146,B,5,3583
146,B,6,4146
146,B,7,3058
146,B,8,3059
146,B,9,2595
146,B,10,940
146,B,11,942
146,B,12,944
146,B,13,1616
146,B,14,1617
146,B,15,1618
146,B,16,1621
146,B,17,1619
146,B,18,1622
146,B,19,3381
146,B,20,3382
146,B,21,3060
146,B,22,5969
146,B,23,5985
146,B,24,3611
146,B,25,622
146,B,26,623
146,B,27,627
146,B,28,631
146,B,29,635
146,B,30,639
146,B,31,643
146,B,32,2084
146,B,33,2177
146,B,34,2071
146,B,35,2072
146,B,36,1959
146,B,37,1960
146,B,38,1961
146,B,39,1962
146,B,40,3428
146,B,41,4542
146,B,42,3275
146,B,43,3276
146,B,44,3277
146,B,45,1767
146,B,46,2541
146,B,47,2542
146,B,48,2267
146,B,49,1857
146,B,50,6589
146,B,51,6611
146,B,52,427
146,B,53,429
146,B,54,431
146,B,55,434
146,B,56,436
146,B,57,439
146,B,58,441
146,B,59,293
146,B,60,294
257,A,1,2986
257,A,2,2743
257,A,3,2988
257,A,4,4797
257,A,5,4782
257,A,6,6958
257,A,7,4132
257,A,8,4796
257,A,9,2984
257,A,10,2987
257,A,11,2985
257,B,1,2986
257,B,2,2743
257,B,3,2988
257,B,4,4797
257,B,5,4782
257,B,6,6958
257,B,7,4132
257,B,8,4796
257,B,9,2984
257,B,10,2987
257,B,11,2985
199,A,1,112
199,A,2,114
199,A,3,116
199,A,4,2869
199,A,5,2475
199,A,6,698
199,A,7,1723
199,A,8,1713
199,A,9,1852
199,A,10,1720
199,A,11,414
199,A,12,416
199,A,13,418
199,A,14,420
199,A,15,422
199,A,16,424
199,A,17,426
199,A,18,428
199,A,19,164
199,A,20,430
199,A,21,432
199,A,22,435
199,A,23,437
199,A,24,160
199,A,25,161
199,A,26,162
199,A,27,166
199,A,28,168
199,A,29,170
199,A,30,172
199,A,31,174
199,A,32,176
199,A,33,203
199,A,34,206
199,A,35,209
199,A,36,212
199,A,37,216
199,A,38,219
199,A,39,222
199,A,40,226
199,A,41,230
199,A,42,232
199,A,43,234
199,A,44,236
199,A,45,238
199,A,46,240
199,A,47,1947
199,A,48,1948
199,A,49,1949
199,A,50,7209
199,A,51,2022
199,A,52,2023
199,A,53,2294
199,A,54,1434
199,A,55,1436
199,A,56,1715
199,A,57,1827
199,A,58,1874
199,A,59,1726
199,A,60,1751
199,A,61,1837
199,A,62,1736
199,A,63,2082
199,A,64,4882
199,B,1,112
199,B,2,114
199,B,3,116
199,B,4,2869
199,B,5,2475
199,B,6,698
199,B,7,1723
199,B,8,1713
199,B,9,1852
199,B,10,1720
199,B,11,414
199,B,12,416
199,B,13,418
199,B,14,420
199,B,15,422
199,B,16,424
199,B,17,426
199,B,18,428
199,B,19,164
199,B,20,430
199,B,21,432
199,B,22,435
199,B,23,437
199,B,24,160
199,B,25,161
199,B,26,162
199,B,27,166
199,B,28,168
199,B,29,170
199,B,30,172
199,B,31,174
199,B,32,176
199,B,33,203
199,B,34,206
199,B,35,209
199,B,36,212
199,B,37,216
199,B,38,219
199,B,39,222
199,B,40,226
199,B,41,230
199,B,42,232
199,B,43,234
199,B,44,236
199,B,45,238
199,B,46,240
199,B,47,1947
199,B,48,1948
199,B,49,1949
199,B,50,7209
199,B,51,2022
199,B,52,2023
199,B,53,2294
199,B,54,1434
199,B,55,1436
199,B,56,1715
199,B,57,1827
199,B,58,1874
199,B,59,1726
199,B,60,1751
199,B,61,1837
199,B,62,1736
199,B,63,2082
199,B,64,4882
151,A,1,4626
151,A,2,6621
151,A,3,6628
151,A,4,6631
151,A,5,5247
151,A,6,5253
151,A,7,5255
151,A,8,5254
151,A,9,6641
151,A,10,5258
151,A,11,3458
151,A,12,3456
151,A,13,3460
151,A,14,3463
151,A,15,3462
151,A,16,2966
151,A,17,2967
151,A,18,1889
151,A,19,112
151,A,20,114
151,A,21,116
151,A,22,118
151,A,23,120
151,A,24,122
151,A,25,124
151,A,26,126
151,A,27,128
151,A,28,130
151,A,29,132
151,A,30,134
151,A,31,63
151,A,32,64
151,A,33,65
151,A,34,66
151,A,35,67
151,A,36,68
151,B,1,4626
151,B,2,6621
151,B,3,6628
151,B,4,6631
151,B,5,5247
151,B,6,5253
151,B,7,5255
151,B,8,5254
151,B,9,6641
151,B,10,5258
151,B,11,3458
151,B,12,3456
151,B,13,3460
151,B,14,3463
151,B,15,3462
151,B,16,2966
151,B,17,2967
151,B,18,1889
151,B,19,112
151,B,20,114
151,B,21,116
151,B,22,118
151,B,23,120
151,B,24,122
151,B,25,124
151,B,26,126
151,B,27,128
151,B,28,130
151,B,29,132
151,B,30,134
151,B,31,63
151,B,32,64
151,B,33,65
151,B,34,66
151,B,35,67
151,B,36,68
87,A,1,3508
87,A,2,3509
87,A,3,5313
87,A,4,6828
87,A,5,2754
87,A,6,2551
87,A,7,3297
87,A,8,3298
87,A,9,2083
87,A,10,1944
87,A,11,2012
87,A,12,1945
87,A,13,1862
87,A,14,1863
87,A,15,1940
87,A,16,2275
87,A,17,2276
87,A,18,2277
87,A,19,1060
87,A,20,1061
87,A,21,1062
87,A,22,1063
87,A,23,1064
87,A,24,1065
87,A,25,1066
87,A,26,1067
87,A,27,1068
87,A,28,1069
87,A,29,1070
87,A,30,1071
87,A,31,1072
87,A,32,1073
87,A,33,1075
87,A,34,1077
87,A,35,1079
87,A,36,1081
87,A,37,1083
87,A,38,1085
87,A,39,1087
87,A,40,1089
87,A,41,1091
87,A,42,1093
87,A,43,1095
87,A,44,1097
87,A,45,1099
87,A,46,1101
87,A,47,1103
87,A,48,1105
87,A,49,1108
87,A,50,1111
87,A,51,1114
87,A,52,1117
87,A,53,1120
87,A,54,1123
87,A,55,1126
87,A,56,1129
87,A,57,2353
87,A,58,2352
87,A,59,2367
87,A,60,2179
87,A,61,2467
87,A,62,2074
87,A,63,2679
87,A,64,1714
87,A,65,1773
87,A,66,1772
87,A,67,1771
87,A,68,1770
87,A,69,1968
87,A,70,2865
87,A,71,1002
87,A,72,1003
87,A,73,3769
87,A,74,3286
87,A,75,3287
87,A,76,3770
87,A,77,3771
87,A,78,3772
87,A,79,1357
87,A,80,1358
87,A,81,1359
87,A,82,3910
87,A,83,3696
87,A,84,1653
87,A,85,3694
87,A,86,3693
87,A,87,5501
87,A,88,4562
87,A,89,5499
87,A,90,5630
87,A,91,4697
87,B,1,3508
87,B,2,3509
87,B,3,5313
87,B,4,6828
87,B,5,2754
87,B,6,2551
87,B,7,3297
87,B,8,3298
87,B,9,2083
87,B,10,1944
87,B,11,2012
87,B,12,1945
87,B,13,1862
87,B,14,1863
87,B,15,1940
87,B,16,2275
87,B,17,2276
87,B,18,2277
87,B,19,1060
87,B,20,1061
87,B,21,1062
87,B,22,1063
87,B,23,1064
87,B,24,1065
87,B,25,1066
87,B,26,1067
87,B,27,1068
87,B,28,1069
87,B,29,1070
87,B,30,1071
87,B,31,1072
87,B,32,1073
87,B,33,1075
87,B,34,1077
87,B,35,1079
87,B,36,1081
87,B,37,1083
87,B,38,1085
87,B,39,1087
87,B,40,1089
87,B,41,1091
87,B,42,1093
87,B,43,1095
87,B,44,1097
87,B,45,1099
87,B,46,1101
87,B,47,1103
87,B,48,1105
87,B,49,1108
87,B,50,1111
87,B,51,1114
87,B,52,1117
87,B,53,1120
87,B,54,1123
87,B,55,1126
87,B,56,1129
87,B,57,2353
87,B,58,2352
87,B,59,2367
87,B,60,2179
87,B,61,2467
87,B,62,2074
87,B,63,2679
87,B,64,1714
87,B,65,1773
87,B,66,1772
87,B,67,1771
87,B,68,1770
87,B,69,1968
87,B,70,2865
87,B,71,1002
87,B,72,1003
87,B,73,3769
87,B,74,3286
87,B,75,3287
87,B,76,3770
87,B,77,3771
87,B,78,3772
87,B,79,1357
87,B,80,1358
87,B,81,1359
87,B,82,3910
87,B,83,3696
87,B,84,1653
87,B,85,3694
87,B,86,3693
87,B,87,5501
87,B,88,4562
87,B,89,5499
87,B,90,5630
87,B,91,4697
258,A,1,2445
258,A,2,2446
258,A,3,2915
258,A,4,3663
258,A,5,5228
258,A,6,5237
258,A,7,5239
258,A,8,5253
258,A,9,5255
258,A,10,5254
258,A,11,5258
258,A,12,3152
258,A,13,3991
258,A,14,3662
258,A,15,2916
258,A,16,2629
258,B,1,2445
258,B,2,2446
258,B,3,2915
258,B,4,3663
258,B,5,5228
258,B,6,5237
258,B,7,5239
258,B,8,5253
258,B,9,5255
258,B,10,5254
258,B,11,5258
258,B,12,3152
258,B,13,3991
258,B,14,3662
258,B,15,2916
258,B,16,2629
104,A,1,2307
104,A,2,2186
104,A,3,2147
104,A,4,2308
104,A,5,2309
104,A,6,1944
104,A,7,2012
104,A,8,1945
104,A,9,1970
104,A,10,2413
104,A,11,2279
104,A,12,2354
104,A,13,2185
104,A,14,2643
104,A,15,2196
104,A,16,2371
104,A,17,4002
104,A,18,2373
104,A,19,2081
104,A,20,2372
104,A,21,2648
104,A,22,2647
104,A,23,2472
104,A,24,2356
104,A,25,2355
104,A,26,2702
104,A,27,2700
104,A,28,2699
104,A,29,2698
104,A,30,2924
104,A,31,2923
104,A,32,2921
104,A,33,2868
104,A,34,2867
104,A,35,2370
104,A,36,2492
104,A,37,3132
104,A,38,9
104,A,39,10
104,A,40,11
104,A,41,13
104,A,42,16
104,A,43,19
104,A,44,22
104,A,45,25
104,A,46,468
104,A,47,471
104,A,48,474
104,A,49,477
104,A,50,480
104,A,51,483
104,A,52,486
104,A,53,490
104,A,54,494
104,A,55,498
104,A,56,502
104,A,57,506
104,A,58,511
104,A,59,515
104,A,60,518
104,A,61,522
104,A,62,526
104,A,63,530
104,A,64,534
104,A,65,538
104,A,66,542
104,A,67,546
104,A,68,550
104,A,69,554
104,A,70,558
104,A,71,562
104,A,72,566
104,A,73,570
104,A,74,574
104,A,75,576
104,A,76,578
104,A,77,580
104,A,78,582
104,A,79,1594
104,A,80,1595
104,A,81,1597
104,A,82,1599
104,A,83,1478
104,A,84,1480
104,A,85,1800
104,A,86,1801
104,A,87,1802
104,A,88,1753
104,A,89,1728
104,A,90,2034
104,A,91,2035
104,A,92,2036
104,A,93,1164
104,A,94,1166
104,A,95,1168
104,A,96,2037
104,A,97,2151
104,A,98,2569
104,A,99,2426
104,A,100,2310
104,A,101,2311
104,A,102,2427
104,A,103,2428
104,A,104,2570
104,A,105,2774
104,A,106,3315
104,A,107,3316
104,A,108,2983
104,A,109,2984
104,A,110,2987
104,A,111,2985
104,B,1,2307
104,B,2,2186
104,B,3,2147
104,B,4,2308
104,B,5,2309
104,B,6,1944
104,B,7,2012
104,B,8,1945
104,B,9,1970
104,B,10,2413
104,B,11,2279
104,B,12,2354
104,B,13,2185
104,B,14,2643
104,B,15,2196
104,B,16,2371
104,B,17,4002
104,B,18,2373
104,B,19,2081
104,B,20,2372
104,B,21,2648
104,B,22,2647
104,B,23,2472
104,B,24,2356
104,B,25,2355
104,B,26,2702
104,B,27,2700
104,B,28,2699
104,B,29,2698
104,B,30,2924
104,B,31,2923
104,B,32,2921
104,B,33,2868
104,B,34,2867
104,B,35,2370
104,B,36,2492
104,B,37,3132
104,B,38,9
104,B,39,10
104,B,40,11
104,B,41,13
104,B,42,16
104,B,43,19
104,B,44,22
104,B,45,25
104,B,46,468
104,B,47,471
104,B,48,474
104,B,49,477
104,B,50,480
104,B,51,483
104,B,52,486
104,B,53,490
104,B,54,494
104,B,55,498
104,B,56,502
104,B,57,506
104,B,58,511
104,B,59,515
104,B,60,518
104,B,61,522
104,B,62,526
104,B,63,530
104,B,64,534
104,B,65,538
104,B,66,542
104,B,67,546
104,B,68,550
104,B,69,554
104,B,70,558
104,B,71,562
104,B,72,566
104,B,73,570
104,B,74,574
104,B,75,576
104,B,76,578
104,B,77,580
104,B,78,582
104,B,79,1594
104,B,80,1595
104,B,81,1597
104,B,82,1599
104,B,83,1478
104,B,84,1480
104,B,85,1800
104,B,86,1801
104,B,87,1802
104,B,88,1753
104,B,89,1728
104,B,90,2034
104,B,91,2035
104,B,92,2036
104,B,93,1164
104,B,94,1166
104,B,95,1168
104,B,96,2037
104,B,97,2151
104,B,98,2569
104,B,99,2426
104,B,100,2310
104,B,101,2311
104,B,102,2427
104,B,103,2428
104,B,104,2570
104,B,105,2774
104,B,106,3315
104,B,107,3316
104,B,108,2983
104,B,109,2984
104,B,110,2987
104,B,111,2985
165,A,1,3999
165,A,2,4336
165,A,3,4167
165,A,4,3506
165,A,5,3313
165,A,6,1952
165,A,7,1884
165,A,8,1883
165,A,9,5291
165,A,10,5293
165,A,11,5307
165,A,12,4353
165,A,13,3680
165,A,14,4356
165,A,15,740
165,A,16,743
165,A,17,746
165,A,18,748
165,A,19,751
165,A,20,754
165,A,21,757
165,A,22,2257
165,A,23,2250
165,A,24,2251
165,A,25,2256
165,A,26,2230
165,A,27,2231
165,A,28,2232
165,A,29,2240
165,A,30,2241
165,A,31,2286
165,A,32,2287
165,A,33,2228
165,A,34,2224
165,A,35,2225
165,A,36,2236
165,A,37,2252
165,A,38,2253
165,A,39,2254
165,A,40,1074
165,A,41,1076
165,A,42,1078
165,A,43,1080
165,A,44,1082
165,A,45,2058
165,A,46,2164
165,A,47,2165
165,A,48,2166
165,A,49,2059
165,A,50,2167
165,A,51,2336
165,A,52,1795
165,A,53,1838
165,A,54,1912
165,A,55,1981
165,A,56,1982
165,A,57,6248
165,A,58,6227
165,A,59,6212
165,A,60,6185
165,A,61,4238
165,A,62,4232
165,A,63,3050
165,A,64,2329
165,A,65,2827
165,A,66,3190
165,A,67,2334
165,A,68,2449
165,A,69,2450
165,A,70,4963
165,B,1,3999
165,B,2,4336
165,B,3,4167
165,B,4,3506
165,B,5,3313
165,B,6,1952
165,B,7,1884
165,B,8,1883
165,B,9,5291
165,B,10,5293
165,B,11,5307
165,B,12,4353
165,B,13,3680
165,B,14,4356
165,B,15,740
165,B,16,743
165,B,17,746
165,B,18,748
165,B,19,751
165,B,20,754
165,B,21,757
165,B,22,2257
165,B,23,2250
165,B,24,2251
165,B,25,2256
165,B,26,2230
165,B,27,2231
165,B,28,2232
165,B,29,2240
165,B,30,2241
165,B,31,2286
165,B,32,2287
165,B,33,2228
165,B,34,2224
165,B,35,2225
165,B,36,2236
165,B,37,2252
165,B,38,2253
165,B,39,2254
165,B,40,1074
165,B,41,1076
165,B,42,1078
165,B,43,1080
165,B,44,1082
165,B,45,2058
165,B,46,2164
165,B,47,2165
165,B,48,2166
165,B,49,2059
165,B,50,2167
165,B,51,2336
165,B,52,1795
165,B,53,1838
165,B,54,1912
165,B,55,1981
165,B,56,1982
165,B,57,6248
165,B,58,6227
165,B,59,6212
165,B,60,6185
165,B,61,4238
165,B,62,4232
165,B,63,3050
165,B,64,2329
165,B,65,2827
165,B,66,3190
165,B,67,2334
165,B,68,2449
165,B,69,2450
165,B,70,4963
57,A,1,4085
57,A,2,4748
57,A,3,4748
57,A,4,4111
57,A,5,4119
57,A,6,4779
57,A,7,4140
57,A,8,4147
57,A,9,4798
57,A,10,4788
57,A,11,1898
57,A,12,1372
57,A,13,1374
57,A,14,1376
57,A,15,1378
57,A,16,1380
57,A,17,1381
57,A,18,1383
57,A,19,1384
57,A,20,1386
57,A,21,1387
57,A,22,1388
57,A,23,1389
57,A,24,1390
57,A,25,1391
57,A,26,2343
57,A,27,2344
57,A,28,2121
57,A,29,2122
57,A,30,1756
57,A,31,1757
57,A,32,1758
57,A,33,1760
57,A,34,649
57,A,35,651
57,A,36,655
57,A,37,659
57,A,38,663
57,A,39,667
57,A,40,671
57,A,41,675
57,A,42,678
57,A,43,681
57,A,44,684
57,A,45,687
57,A,46,690
57,A,47,29
57,A,48,32
57,A,49,35
57,A,50,38
57,A,51,41
57,A,52,42
57,A,53,3314
57,A,54,2990
57,A,55,2991
57,A,56,2992
57,A,57,2993
57,A,58,2994
57,A,59,2995
57,A,60,2996
57,A,61,2153
57,A,62,2154
57,A,63,2155
57,A,64,2038
57,A,65,2039
57,A,66,2040
57,A,67,2041
57,A,68,1895
57,A,69,1953
57,A,70,2183
57,A,71,2077
57,A,72,2884
57,A,73,2271
57,A,74,2272
57,A,75,2273
57,A,76,2274
57,A,77,1872
57,A,78,1943
57,A,79,2959
57,A,80,2960
57,A,81,3783
57,A,82,2746
57,A,83,2550
57,A,84,2838
57,A,85,3889
57,A,86,5319
57,A,87,2837
57,A,88,2415
57,A,89,2754
57,A,90,2551
57,A,91,3297
57,A,92,3298
57,A,93,2083
57,B,1,4085
57,B,2,4748
57,B,3,4748
57,B,4,4111
57,B,5,4119
57,B,6,4779
57,B,7,4140
57,B,8,4147
57,B,9,4798
57,B,10,4788
57,B,11,1898
57,B,12,1372
57,B,13,1374
57,B,14,1376
57,B,15,1378
57,B,16,1380
57,B,17,1381
57,B,18,1383
57,B,19,1384
57,B,20,1386
57,B,21,1387
57,B,22,1388
57,B,23,1389
57,B,24,1390
57,B,25,1391
57,B,26,2343
57,B,27,2344
57,B,28,2121
57,B,29,2122
57,B,30,1756
57,B,31,1757
57,B,32,1758
57,B,33,1760
57,B,34,649
