estId,estSITPNumber,estNombre,estDireccion,estLink,estlongtitude,estlatitude
5270,309A02,Br. Portales del Norte,KR 62 - CL 163,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5270,"-74,062138","4,74813"
3466,090A02,Br. Portales del Norte,CL 167 - AV. Villas,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3466,"-74,059238","4,749619"
3955,247A02,Br. Caminos de Veracruz,KR 55A - CL 166,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3955,"-74,056551","4,749113"
3763,223A02,Br. Picadelly,KR 55A - CL 163,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3763,"-74,056992","4,746925"
3282,221A02,Br. Brisas de Sotavento,KR 55 - CL 161A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3282,"-74,056899","4,744034"
4558,299A02,Br. Cantalejo,CL 159 - KR 55,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4558,"-74,058078","4,741433"
5276,347A02,Urbanización Parque Central Colina II,KR 56 - AC 153,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5276,"-74,059541","4,740655"
4397,348A02,Br. Mazurén,KR 56 - CL 152,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4397,"-74,059821","4,73765"
3999,215A02,Br. Mazurén,CL 152 - KR 54,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3999,"-74,056073","4,735579"
4336,218A02,Pq. Mazurén,CL 152 - KR 50,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4336,"-74,054996","4,735457"
5286,086A02,Centro Comercial Mazurén,CL 152 - Auto Norte,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5286,"-74,050104","4,734753"
6785,318A02,Estación Calle 146,Auto Norte- CL 150,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6785,"-74,049996","4,732205"
6781,319A02,Estación Calle 142,Auto Norte - CL 144,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6781,"-74,050881","4,726954"
5285,320A02,Estación Alcalá,Auto Norte - CL 136,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5285,"-74,051627","4,722458"
6770,322A02,Br. Prado Veraniego,Auto Norte - CL 130,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6770,"-74,052593","4,716696"
6764,323A02,Estación Prado,Auto Norte - CL 128A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6764,"-74,053098","4,713763"
6762,324A02,Br. Canódromo,Auto Norte - CL 127B Bis,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6762,"-74,053687","4,710238"
6749,325A02,Estación Calle 127,Auto Norte - CL 125,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6749,"-74,054445","4,705785"
6746,326A02,Br. El Batan,Auto Norte - CL 120,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6746,"-74,054965","4,702627"
6742,327A02,Estación Pepe Sierra,Auto Norte - CL 114A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6742,"-74,055653","4,698544"
6729,329A02,Estación Calle 106,Auto Norte - CL 104A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6729,"-74,056555","4,693272"
6720,330A02,Br. Santa Margarita,Auto Norte - Calle 103,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6720,"-74,057135","4,689855"
6711,759A00,Estación Calle 100,Auto Norte - CL 95,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6711,"-74,057853","4,685354"
6710,840A00,Br. La Castellana,Auto Norte - CL 94 Bis,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6710,"-74,058353","4,682719"
6700,720A00,Estación Virrey,Auto Norte - CL 87,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6700,"-74,059491","4,675761"
6695,721A00,Estación Calle 85,Auto Norte - CL 84,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6695,"-74,060006","4,672682"
6685,722A00,Estación Héroes,Auto Norte - CL 80 Bis,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6685,"-74,060645","4,668153"
6674,627A00,Br. San Felipe,KR 20 B - CL 75,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6674,"-74,062214","4,663801"
6662,628A00,Br. San Felipe,KR 20 B - CL 73,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6662,"-74,06318","4,662234"
3308,066A06,Embajada de Los Estados Unidos,AK 50 - CL 24B,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3308,"-74,097074","4,638321"
3812,138A06,C.C. Ciprés Plaza,AK 50 - CL 21,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3812,"-74,10033","4,636089"
3813,005A06,Batallón Caldas,AK 50 - CL 19,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3813,"-74,102032","4,634029"
3814,137A06,Batallón Caldas,AK 50 - AC 17,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3814,"-74,104897","4,630329"
5032,310A07,C.C. Zona In,KR 65 - CL 12,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5032,"-74,115812","4,633385"
5022,266A07,Br. Salazar Gómez,KR 65 - CL 11,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5022,"-74,117164","4,631565"
5009,313A07,Estación Pradera,KR 65 - AV. Am&eacute;ricas,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5009,"-74,119263","4,62927"
4939,263A08,Br. Hipotecho Occidental II,CL 1 - KR 69F Bis,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4939,"-74,131726","4,62209"
4954,606A08,Br. Hipotecho Occidental II,KR 69A - CL 1 Sur,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4954,"-74,12937","4,621528"
4263,292A04,Br. Bachué I y II,CL 86 - KR 95,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4263,"-74,103489","4,712374"
4255,293A04,Br. Bachué I y II,CL 86 - KR 95F,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4255,"-74,105786","4,714611"
3210,070A08,Br. Remanso,AC 8 Sur - KR 42,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3210,"-74,117676","4,607144"
3211,073A08,Br. Remanso,AC 8 Sur - KR 40,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3211,"-74,115602","4,605982"
4167,258A02,Colombo Hebreo,KR 50 - CL 152A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4167,"-74,052106","4,737063"
3506,008A02,Br. Mazurén,AC 153 - KR 50,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3506,"-74,051195","4,738088"
3313,317A01,Br. Las Margaritas II Sector,AC 153 - AK 19,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3313,"-74,045056","4,736679"
5291,082A01,Br. Los Caobos,AC 147 - AK 19,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5291,"-74,045956","4,729681"
5293,219A01,Br. Las Margaritas I Sector,AC 147 - KR 17,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5293,"-74,044234","4,729495"
5307,217A01,Br. Cedro Bolívar II Sector,AC 147 - KR 14,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5307,"-74,039459","4,728505"
3680,211A01,Br. Los Cedros,AC 147 - KR 7F,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3680,"-74,030537","4,724539"
4356,209A01,Br. Los Cedros Oriental,AC 147 - AK 7,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4356,"-74,026962","4,722936"
6248,302A04,Br. Bochica,CL 82 - TV 94L,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6248,"-74,106165","4,709981"
6227,301A04,Hospital Engativá,CL 82 - AK 96,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6227,"-74,108549","4,712345"
6212,296A04,Pq. San Andrés,CL 82 - KR 101,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6212,"-74,109671","4,71343"
6185,299A04,Bochica II,CL 82 - KR 102,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6185,"-74,111269","4,715023"
7832,245D00,Br. Las Nieves,AC 19 - KR 4,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=7832,"-74,070817","4,605001"
4616,512A00,Parroquia San Alfonso,AK 28 - CL 37,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4616,"-74,077275","4,627228"
6574,521A00,Br. La Soledad,CL 39A - AK 24,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6574,"-74,075655","4,629163"
3191,166A00,CAI La Soledad,AK 24 - CL 40,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3191,"-74,074873","4,63058"
227,309D04,Br. Almería,AC 72 - KR 83,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=227,"-74,105481","4,695683"
3413,004A04,Br. La Soledad Norte,AC 72 - TV 83 Bis,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3413,"-74,105262","4,695668"
6535,511A00,Br. Santa Fe,KR 24 - CL 23-60,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6535,"-74,079604","4,619099"
3657,515A00,Br. Teusaquillo,AC 28 - AK 19 - 64,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3657,"-74,07478","4,619941"
3658,120A00,Br. Teusaquillo Cl 32A,KR 20 - CL 32A - 48,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3658,"-74,074741","4,621845"
3660,119A00,Br. La Soledad,KR 20 - AC 34 - 56,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3660,"-74,074281","4,624367"
6608,532A00,Br. Alfonso López,CL 51 - KR 18-16,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6608,"-74,070448","4,639139"
5214,526A00,Br. Alfonso López,CL 51 - KR 23,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5214,"-74,073839","4,63972"
1934,023A00,San Luis,TV 24 - DG 53D,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1934,"-74,072861","4,644132"
1817,338A00,Muequetá,AK 24 - CL 63C,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1817,"-74,071794","4,654234"
1818,021A00,Pl. 7 de Agosto,AK 24 - CL 66,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1818,"-74,070889","4,656973"
1999,117A00,C.C. Las Rampas,AK 24 - CL 67,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1999,"-74,069805","4,658608"
2539,399B00,Colombia,AK 24 - AC 72,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2539,"-74,067818","4,661736"
6367,181A04,Parque Estadio Tabora,KR 76 - CL 73 A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6367,"-74,097451","4,692128"
6387,178A04,Humedal Santamaría del Lago,KR 76 - CL 75A-21,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6387,"-74,096115","4,694036"
6381,253A04,Br. La Granja,CL 76 - KR 77,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6381,"-74,096591","4,695475"
6352,254A04,Br. La Granja,CL 76 - KR 78A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6352,"-74,098496","4,697017"
6363,255A04,Estación Granja - Cra. 77,KR 81 - CL 78-08,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6363,"-74,097761","4,699494"
5127,339A04,Br. París Gaitán,AC 80 - KR 84,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5127,"-74,099628","4,70218"
5832,538A09,Br. Villa del Río,CL 55A Sur - KR 66A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5832,"-74,157658","4,601757"
5817,536A09,Br. Villa del Río,CL 55A Sur - KR 68D,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5817,"-74,159913","4,601663"
3474,489A08,Br. Mandalay,CL 3 - KR 78B,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3474,"-74,146582","4,628119"
3473,487A08,Kr 78 H,CL 3 - KR 78 H,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3473,"-74,147737","4,629292"
2366,079A07,Br. El Rincón de los Angeles,TV 78C - DG 6B Bis A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2366,"-74,146823","4,633483"
2181,084A07,Br. Las Dos Avenidas,TV 78C - DG 7A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2181,"-74,143821","4,63548"
2351,076A07,Br. Castilla,KR 78 - CL 7F,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2351,"-74,141989","4,637666"
6061,201A06,Br. Granjas de Techo,AC 17 - KR 68B,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6061,"-74,119139","4,642337"
4933,262A06,COLSUBSIDIO,AC 17 - AK 68,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4933,"-74,117062","4,640697"
6160,264A06,Br. Centro Industrial,AC 17 - KR 63,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6160,"-74,112591","4,636351"
6203,260A06,Br. Puente Aranda,AC 17 - KR 59,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6203,"-74,110148","4,63382"
6242,261A06,Urb. Puente Aranda,AC 17 - KR 54,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6242,"-74,107647","4,631682"
6263,282A06,Br. Puente Aranda,AC 17 - KR 52,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6263,"-74,106248","4,630505"
4630,650A00,SENA,CL 66 - AK 11,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4630,,
545,096A07,Colegio Nicolás Esguerra,AK 68 - CL 8,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=545,"-74,12181","4,630889"
4857,531A11,Br. San Francisco II Sector,CL 65 Sur - KR 19D,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4857,"-74,146186","4,561077"
5931,324A11,Colegio Castro Lozano,KR 20C - CL 61B Sur,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5931,"-74,14337","4,564622"
5339,109A09,Cementerio Jardines del Apogeo,CL 59 Sur - KR 97 K,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5339,"-74,177438","4,598967"
3744,012A09,Br. Villa Nhora,CL 59 Sur - KR 78B,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3744,"-74,179095","4,602796"
3745,010A09,Br. José Antonio Galán,CL 59 Sur - KR 78L,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3745,"-74,180496","4,606738"
3746,238A09,Br. La Sultana del Sur,CL 60 Sur - KR 80D,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3746,"-74,183169","4,609737"
5445,478A09,Desarrollo Argelia,CL 60 Sur - KR 81A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5445,"-74,184888","4,612415"
5444,480A09,CED Argelia,KR 81 D - CL 60C Sur,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5444,"-74,185953","4,612754"
4702,264A09,Br. Diamante Sur,CL 70 Sur - KR 87K,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4702,"-74,196648","4,622301"
2930,288A09,Br. Bosa Nova El Porvenir,TV 87A Bis A - CL 59 Sur,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2930,"-74,18875","4,61994"
6847,575A01,Urb. El Palmar,KR 8 - AC 191,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6847,"-74,028856","4,768169"
5298,375A01,Las Orquídeas,KR 18A - CL 163,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5298,"-74,041796","4,74267"
5296,078A01,Las Orquídeas,AC 161 - KR 18A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5296,"-74,04247","4,740699"
3916,041A01,Urb. Nueva Autopista II Sector,AC 134 - KR 20,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3916,"-74,049282","4,718786"
4549,339A02,Br. Prado Veraniego,AC 134 - KR 45A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4549,"-74,053516","4,719113"
4040,079A02,Br. Prado Veraniego,AC 134 - KR 49A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4040,"-74,056074","4,719248"
3925,149A07,Prados de Castilla,KR 88D - CL 6A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3925,"-74,15717","4,646809"
3907,298A07,Prados de Castilla,CL 6D - KR 89,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3907,"-74,158839","4,647203"
4553,138A07,Parque El Tintal,KR 90 - CL 6D,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4553,"-74,158773","4,648917"
7799,400A07,Cedros de Nueva Castilla,KR 90 - CL 6D,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=7799,,
7800,386A07,Rosales de Nueva Castilla,CL 7 - KR 90,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=7800,,
7801,389A07,Alameda Ciudad Tintal,KR 92 - CL 8A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=7801,,
7802,391A07,Castilla Reservado,KR 90A - CL 8A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=7802,,
7803,390A07,Parque Castilla Reservado,CL 8A - KR 90A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=7803,,
5795,359A07,Ciudad Tintal II Etapa 6,CL 6A - KR 93D,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5795,"-74,162638","4,652527"
5435,626A09,Br. Boitá,CL 48B Sur - KR 72M Bis B,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5435,,
4497,405A09,Br. San Andres II Sector,TV 72D - CL 43 A Sur,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4497,"-74,147601","4,601428"
3352,038A09,Br. La Campiña,CL 40 Sur - KR 72G,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3352,"-74,146123","4,607163"
5476,554A09,Br. Carimagua I Sector,CL 40 Sur - KR 72H,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5476,"-74,147207","4,608553"
1562,123B08,IED Kennedy,CL 26 Sur - KR 73D,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1562,"-74,145064","4,622753"
1564,584B08,Br. Ciudad Kennedy Oriental Supermanzana 2,CL 26 Sur - KR 73B,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=1564,"-74,143503","4,621318"
614,100D07,Avenida Calle 3,AK 68 - CL 1,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=614,"-74,124776","4,622226"
2815,049A08,Br. Montes,AC 3 - KR 40B,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2815,"-74,112383","4,613005"
3032,552A08,Br. El Jazmín I Sector,AC 3 - KR 40 Bis,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3032,"-74,110109","4,610894"
2816,041A08,Br. Jorge Gaitán Cortés,AC 3 - KR 38,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2816,"-74,109057","4,609625"
3033,040A08,Br. Jorge Gaitán Cortés,AC 3 - AK 36,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3033,"-74,107624","4,608338"
3034,039A08,Br. La Asunción,AC 3 - KR 31D,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3034,"-74,10398","4,605411"
3035,038A08,Br. La Asunción,CL 3 - KR 30A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3035,"-74,101897","4,604015"
3036,031A00,Br. Santa Isabel,CL 3 - AK 27,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=3036,"-74,098184","4,601562"
4498,030A00,Br. El Vergel,CL 3 - KR 24,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4498,"-74,095409","4,5996"
4499,202A00,Br. El Vergel,CL 3 - KR 20A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=4499,"-74,093099","4,598064"
5341,114A00,Colegio Salesiano León XIII,KR 5 - CL 8,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5341,"-74,074854","4,594677"
5342,115A00,Biblioteca Luis Angel Arango,KR 5 - CL 11,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5342,"-74,073394","4,597247"
5343,846A00,Plazoleta del Rosario,KR 5 - CL 12B,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5343,,
5344,607A00,Parque de los Periodistas,KR 3 - CL 12DBis,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5344,"-74,069144","4,599992"
5345,611A00,Br. Las Aguas,KR 2A - CL 18A,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=5345,"-74,067062","4,602475"
6325,193A13,Br. San Isidro,KR 9 - CL 32 Sur,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6325,"-74,101065","4,567238"
2862,072A12,IED Enrique Olaya Herrera,AK 10 - CL 34 Sur,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=2862,"-74,102772","4,566926"
6289,304A12,Br. Los Pijaos,CL 35 Sur - KR 10B,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6289,"-74,103909","4,566838"
6479,303A12,Br. San Luis,CL 36 Sur - KR 11,http://www.sitp.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=6479,"-74,104926","4,567368"
